BOM,Package,Device ID,Device Name,Provider Name,Manufacturer Name,Class Name,Extension ID,Version,Date
200.0.3.0,qcauddev8180.cab,ADCM\VEN_QCOM&DEV_0425&SUBSYS_MTP08180,"Qualcomm(R) Aqstic(TM)","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,ADCM\VEN_QCOM&DEV_0425&SUBSYS_QRD08180,"Qualcomm(R) Aqstic(TM)","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\QCOM0437,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\VEN_QCOM&DEV_0437&SUBSYS_CDP08180,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\VEN_QCOM&DEV_0437&SUBSYS_CLS08180,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\VEN_QCOM&DEV_0437&SUBSYS_CLSA8180,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\VEN_QCOM&DEV_0437&SUBSYS_MTP08180,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcauddev8180.cab,AUDD\VEN_QCOM&DEV_0437&SUBSYS_QRD08180,"Qualcomm(R) System Manager Device","Qualcomm","(Standard system devices)",Media,,1.0.0770.0000,09/13/2019
200.0.3.0,qcbtaddvscregistry8180.cab,QCA_SHB\UART_H4,"Qualcomm(R) Bluetooth Radio Driver","Qualcomm Incorporated","Qualcomm Incorporated",Bluetooth,,1.0.1080.0000,04/17/2020
200.0.3.0,qcbtaddvscregistry8180.cab,SystemBusQc\SMD_BT,"Qualcomm(R) Bluetooth Radio Driver","Qualcomm Incorporated","Qualcomm Incorporated",Bluetooth,,1.0.1080.0000,04/17/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_CDP08180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_CDPA8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_CLS08180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_CLSA8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_CLSB8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_MTP08180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_MTPA8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_MTPB8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qcbtfmuart8180.cab,ACPI\VEN_QCOM&DEV_0471&SUBSYS_MTPD8180,"Qualcomm(R) Bluetooth UART Transport Driver","Qualcomm Atheros Communications Inc.","Qualcomm Atheros Communications Inc.",Bluetooth,,1.0.1160.0000,06/11/2020
200.0.3.0,qccamisp8180.cab,ACPI\QCOM0428,"Qualcomm(R) Spectra(TM) 390 ISP","Qualcomm Inc.","Qualcomm Inc.",Camera,,1.0.1120.0000,05/14/2020
200.0.3.0,qccamjpege8180.cab,ACPI\QCOM0436,"Qualcomm(R) Spectra(TM) 390 ISP","Qualcomm","Qualcomm",Camera,,1.0.1120.0000,05/14/2020
200.0.3.0,qccammipicsi8180.cab,ACPI\QCOM04A4,"Qualcomm(R) Spectra(TM) 390 ISP","Qualcomm Inc.","Qualcomm Inc.",Camera,,1.0.1120.0000,05/14/2020
200.0.3.0,qccamplatform8180.cab,ACPI\QCOM0435,"Qualcomm(R) Spectra(TM) 390 ISP","Qualcomm Inc.","Qualcomm Inc.",Camera,,1.0.1120.0000,05/14/2020
200.0.3.0,qccdi8180.cab,ACPI\QCOM0432,"Qualcomm(R) System Manager Device","Qualcomm Incorporated","Qualcomm Incorporated",SYSTEM,,1.0.1040.0000,03/20/2020
200.0.3.0,qcdx8180.cab,ACPI\QCOM043A,"Qualcomm(R) Adreno(TM) 680 GPU","Qualcomm Incorporated","Qualcomm Incorporated",Display,,26.18.1250.0000,08/13/2020
200.0.3.0,qcdx8180.cab,ACPI\VEN_QCOM&DEV_043A&SUBSYS_CLS08180,"Qualcomm(R) Adreno(TM) 680 GPU","Qualcomm Incorporated","Qualcomm Incorporated",Display,,26.18.1250.0000,08/13/2020
200.0.3.0,qcdx8180.cab,ACPI\VEN_QCOM&DEV_043A&SUBSYS_MTP08180,"Qualcomm(R) Adreno(TM) 680 GPU","Qualcomm Incorporated","Qualcomm Incorporated",Display,,26.18.1250.0000,08/13/2020
200.0.3.0,qcglink8180.cab,ACPI\QCOM048D,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcgnss8180.cab,ACPI\QCOM0472,"Qualcomm(R) Location","Qualcomm","Qualcomm",Sensor,,1.0.1020.0000,03/06/2020
200.0.3.0,qcgpi8180.cab,ACPI\QCOM0493,"Qualcomm(R) Bus Device","Qualcomm Technologies, Inc.","Qualcomm Technologies, Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcgpio8180.cab,ACPI\QCOM040D,"Qualcomm(R) System Manager Device","CompanyName","CompanyName",System,,1.0.0740.0000,08/25/2019
200.0.3.0,qcgsi8180.cab,ACPI\QCOM0483,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qci2c8180.cab,ACPI\QCOM0411,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qciommu8180.cab,ACPI\QCOM049B,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcipa8180.cab,ACPI\QCOM0470,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1020.0000,03/06/2020
200.0.3.0,qcipcrouter8180.cab,ACPI\QCOM040E,"Qualcomm(R) Data Device","Qualcomm Incorporated","Qualcomm Incorporated",SYSTEM,,1.0.1040.0000,03/20/2020
200.0.3.0,qckmbam8180.cab,ACPI\QCOM040A,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,QCListenSM_swc8180.cab,SWC\VEN_QCOM&DEV_QCListenSoundModel&PLAT_8180,"Qualcomm(R) Aqstic(TM)","Qualcomm Technologies, Inc.","QUALCOMM",SoftwareComponent,,1.0.0710.0000,08/02/2019
200.0.3.0,QcLteCoexMgr8180.cab,ACPI\QCOM045F,"Qualcomm(R) Data Device","Qualcomm, Inc.","Qualcomm, Inc.",SYSTEM,,1.0.1020.0000,03/06/2020
200.0.3.0,qcpdsr.cab,ACPI\QCOM047C,"Qualcomm(R) System Manager Device","Qualcomm Incorporated","Qualcomm Incorporated",SYSTEM,,1.0.1020.0000,03/06/2020
200.0.3.0,qcpil8180.cab,ACPI\QCOM041B,"Qualcomm(R) System Manager Device","Qualcomm Incorporated","Qualcomm Incorporated",System,,1.0.0760.0000,09/05/2019
200.0.3.0,qcpmic8180.cab,ACPI\QCOM042E,"Qualcomm(R) Power Management","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.0980.0000,02/06/2020
200.0.3.0,qcpmicapps8180.cab,ACPI\QCOM042F,"Qualcomm(R) Power Management","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcpmicapps8180.cab,ACPI\VEN_QCOM&DEV_042F,"Qualcomm(R) Power Management","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcppx8180.cab,ACPI\QCOM04A2,"Qualcomm(R) Power Management","Qualcomm Inc.","(Standard system devices)",System,,1.0.1060.0000,04/03/2020
200.0.3.0,qcremotefs8180.cab,ACPI\QCOM0417,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcrevrmnet8180.cab,ACPI\QCOM04A8,"Qualcomm(R) Data Device","Qualcomm Inc.","Qualcomm Inc.",NetTrans,,1.0.1040.0000,03/20/2020
200.0.3.0,qcrpen8180.cab,ACPI\QCOM0433,"Qualcomm(R) System Manager Device","Qualcomm Incorporated","Qualcomm Incorporated",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcscm8180.cab,ACPI\QCOM040B,"Qualcomm(R) System Manager Device","Qualcomm Inc.","Qualcomm Inc.",SYSTEM,,1.0.1040.0000,03/20/2020
200.0.3.0,qcslimbus8180.cab,ADSP\QCOM0410,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",SYSTEM,,1.0.1020.0000,03/06/2020
200.0.3.0,qcsmmu8180.cab,ACPI\VEN_QCOM&DEV_0409&REV_0001,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcsmmu8180.cab,ACPI\VEN_QCOM&DEV_0409&REV_0002,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,QcSOCPartition.cab,ACPI\QCOM04AA,"QcSOCPartition Device","Qualcomm Technologies Inc.","Qualcomm Technologies Inc.",SYSTEM,,1.0.0660.0000,06/28/2019
200.0.3.0,qcspmi8180.cab,ACPI\QCOM040C,"Qualcomm(R) Bus Device","Qualcomm Inc.","Qualcomm Inc.",SYSTEM,,1.0.1040.0000,03/20/2020
200.0.3.0,qcsyscache8180.cab,ACPI\VEN_QCOM&DEV_048C&REV_0001,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,qcsyscache8180.cab,ACPI\VEN_QCOM&DEV_048C&REV_0002,"Qualcomm(R) Memory and File System Device","Qualcomm Inc.","Qualcomm Inc.",System,,1.0.1040.0000,03/20/2020
200.0.3.0,QcTftpKmdf.cab,ACPI\QCOM048B,"Qualcomm(R) Data Device","Qualcomm Technologies, Incorporated","Qualcomm Technologies, Incorporated",SYSTEM,,1.0.0710.0000,08/02/2019
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_CDPA8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_CLS08180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_CLSA8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_CLSB8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_HAN08180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_MTP08180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_MTPA8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_MTPB8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_MTPD8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,qcwlan8180.cab,QCMS\VEN_QCOM&DEV_042B&SUBSYS_SCNM8180,"Qualcomm(R) Wi-Fi B/G/N/AC (2x2) Svc","Qualcomm Inc","Qualcomm Inc",Net,,1.0.1160.0000,06/11/2020
200.0.3.0,QcXhciFilter8180.cab,ACPI\QCOM04A6,"Qualcomm(R) Bus Device","Qualcomm Technologies, Inc.","Qualcomm Technologies, Inc.",USB,,1.0.1060.0000,04/03/2020
200.0.3.0,QcXhciFilter8180.cab,URS\QCOM0497&HOST,"Qualcomm(R) Bus Device","Qualcomm Technologies, Inc.","Qualcomm Technologies, Inc.",USB,,1.0.1060.0000,04/03/2020
200.0.3.0,QcXhciFilter8180.cab,URS\QCOM0498&HOST,"Qualcomm(R) Bus Device","Qualcomm Technologies, Inc.","Qualcomm Technologies, Inc.",USB,,1.0.1060.0000,04/03/2020
200.0.3.0,Surface_UEFI.cab,UEFI\RES_{CCFC0EE2-BF85-4218-84D7-151D20678943},"Surface UEFI","Surface","Microsoft Corporation",Firmware,,7.200.140.0,07/10/2020
200.0.3.0,SurfaceAcpiNotifyDriver.cab,ACPI\MSHW0091,"Surface ACPI Notify Driver","Surface","Surface",System,,7.52.139.0,08/22/2019
200.0.3.0,SurfaceBattery.cab,{BFD21D0B-D701-435B-AF19-4A20677898D3}\SurfaceBattery,"Surface Battery","Surface","Surface",Battery,,2.35.139.0,06/15/2020
200.0.3.0,SurfaceBattery.cab,{BFD21D0B-D701-435B-AF19-4A20677898D3}\Target_KIP&Category_Battery,"Surface Battery","Surface","Surface",Battery,,2.35.139.0,06/15/2020
200.0.3.0,SurfaceButton.cab,ACPI\MSHW0028,"Surface Button","Surface","Surface",System,,3.43.139.0,08/22/2019
200.0.3.0,SurfaceButton.cab,ACPI\MSHW0040,"Surface Button","Surface","Surface",System,,3.43.139.0,08/22/2019
200.0.3.0,SurfaceCFUOverHid.cab,HID\VID_045E&UP:FF0B_U:0101,"Surface Firmware Update","Surface","Surface",Firmware,,2.54.139.0,08/16/2019
200.0.3.0,SurfaceDigitizerHidSpiExtnPackage.cab,ACPI\MSHW0134,"Surface Digitizer HidSpi Extn Package","Surface","Surface",Extension,{17F19A0B-64D7-4662-8C91-C90097D12608},2.4.137.0,03/24/2020
200.0.3.0,SurfaceDigitizerHidSpiExtnPackage.cab,ACPI\MSHW0162,"Surface Digitizer HidSpi Extn Package","Surface","Surface",Extension,{17F19A0B-64D7-4662-8C91-C90097D12608},2.4.137.0,03/24/2020
200.0.3.0,SurfaceDigitizerHidSpiExtnPackage.cab,ACPI\MSHW0230,"Surface Digitizer HidSpi Extn Package","Surface","Surface",Extension,{17F19A0B-64D7-4662-8C91-C90097D12608},2.4.137.0,03/24/2020
200.0.3.0,SurfaceDigitizerHidSpiExtnPackage.cab,ACPI\MSHW0231,"Surface Digitizer HidSpi Extn Package","Surface","Surface",Extension,{17F19A0B-64D7-4662-8C91-C90097D12608},2.4.137.0,03/24/2020
200.0.3.0,SurfaceDigitizerHidSpiExtnPackage.cab,ACPI\MSHW0235,"Surface Digitizer HidSpi Extn Package","Surface","Surface",Extension,{17F19A0B-64D7-4662-8C91-C90097D12608},2.4.137.0,03/24/2020
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF05_U:0002,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF05_U:0004,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF05_U:0050,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF07_U:0001,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF08_U:0050,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF0B_U:000B,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF0F_U:0050,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF0F_U:0100,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHIDFriendlyNames.cab,HID\VID_045E&UP:FF0F_U:0200,DeviceDesc,"Surface","Surface",Extension,{9000149c-5878-4b1d-9cff-fbe218d311b2},1.8.137.0,08/10/2019
200.0.3.0,SurfaceHidMiniDriver.cab,{21635d77-3d7c-47b9-be18-26576667bfdc}\Target_KIP&Category_HID,"Surface Hid Mini Driver","Surface","Surface",HIDClass,,3.10.139.0,01/29/2020
200.0.3.0,SurfaceHidMiniDriver.cab,{21635d77-3d7c-47b9-be18-26576667bfdc}\Target_SAM&Category_HID,"Surface Hid Mini Driver","Surface","Surface",HIDClass,,3.10.139.0,01/29/2020
200.0.3.0,SurfaceHidMiniDriver.cab,{2DEDC554-A829-42AB-90E9-E4E4B4772981}\Target_KIP&Category_HID,"Surface Hid Mini Driver","Surface","Surface",HIDClass,,3.10.139.0,01/29/2020
200.0.3.0,SurfaceHidMiniDriver.cab,{B2C18583-06DF-488E-82E4-C0EF4888A401}\SHMD_DEVICE,"Surface Hid Mini Driver","Surface","Surface",HIDClass,,3.10.139.0,01/29/2020
200.0.3.0,SurfaceHidMiniDriver.cab,ACPI\MSHW0096,"Surface Hid Mini Driver","Surface","Surface",HIDClass,,3.10.139.0,01/29/2020
200.0.3.0,SurfaceHotPlug.cab,{9086E8DA-C79D-4B1D-9B5A-9A7001F136CC}\Target_SAM&Category_HostRegister,"Surface Hot Plug","Surface","Surface",System,,3.67.139.0,05/15/2020
200.0.3.0,SurfaceHotPlug.cab,ACPI\MSHW0153,"Surface Hot Plug","Surface","Surface",System,,3.67.139.0,05/15/2020
200.0.3.0,SurfaceIntegrationDriver.cab,ACPI\MSHW0115,"Surface Pro X Integration","Surface","Surface",System,,35.1.139.0,07/23/2020
200.0.3.0,SurfaceLightSensor.cab,ACPI\MSHW0184,"Surface Light Sensor","Surface","Surface",System,,1.37.139.0,05/05/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\JDI0000,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\LGD0554,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\LGD0555,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\MEI96A2,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\SHP14B3,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
200.0.3.0,SurfaceOemPanel.cab,Monitor\SHP14B4,"Surface Panel","Surface","Surface",Monitor,,4.18.139.0,06/10/2020
